dataset_name,site,treatment,activity_media_name,activity_start_date,activity_depth_height_measure,activity_depth_height_unit,characteristic_name,characteristic_name_long,method_speciation,result_sample_fraction,result_value,result_unit,layer_collection_start_depth,layer_collection_end_depth,result_detection_quantitation_limit_measure,result_detection_quantitation_limit_unit,result_detection_quantitation_limit_type,result_comment,result_analytical_method_name,result_analytical_method_instrument,result_analytical_reference_method,field_comment
Chemistry,Site4,fertilized,Lake Water,2020-06-02,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),29.00000,ug/L,0.00,0.25,0.2,ug/L,Method Detection Level,,ELA-PartP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-02,,epi,PH,pH,,Unfiltered,6.87800,,0.00,0.25,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-02,,epi,SO4,Sulfate,as SO4,Filterable,0.19000,mg/L,0.00,0.25,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-02,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.80100,mg/L,0.00,0.25,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-02,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,300.00000,ug/L,0.00,0.25,10.3,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-02,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,8.20000,ug/L,0.00,0.25,3.14,ug/L,Method Detection Level,,ELA-TDP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,ALK,"Alkalinity, total",,Unfiltered,70.00000,ueq/L,0.00,0.50,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,CA,Calcium,as Ca,Filterable,1.40000,mg/L,0.00,0.50,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,CHLA,Chlorophyll a,,Suspended,27.68000,ug/L,0.00,0.50,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,CL,Chloride,as Cl,Filterable,0.14000,mg/L,0.00,0.50,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,DIC,Inorganic carbon,,Dissolved,24.00000,umol/L,0.00,0.50,8.6,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,DOC,Organic carbon,,Filterable,916.00000,umol/L,0.00,0.50,44.2,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,FE,Iron,as Fe,Filterable,0.09000,mg/L,0.00,0.50,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,K,Potassium,as K,Filterable,0.14000,mg/L,0.00,0.50,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,MG,Magnesium,as Mg,Filterable,0.40000,mg/L,0.00,0.50,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,0.50,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,NA,Sodium,as Na,Filterable,0.73000,mg/L,0.00,0.50,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,NH3,Ammonia,as N,Filterable,7.00000,ug/L,0.00,0.50,4.8,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,NO2,Nitrite,as N,Filterable,1.50000,ug/L,0.00,0.50,0.32,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,NO3,Nitrate,as N,Filterable,37.00000,ug/L,0.00,0.50,0.56,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),1453.00000,ug/L,0.00,0.50,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),285.00000,ug/L,0.00,0.50,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),23.00000,ug/L,0.00,0.50,0.2,ug/L,Method Detection Level,,ELA-PartP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,PH,pH,,Unfiltered,6.46100,,0.00,0.50,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,SO4,Sulfate,as SO4,Filterable,0.14000,mg/L,0.00,0.50,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,SRSI,"Silica, reactive",as Si,Dissolved,1.39400,mg/L,0.00,0.50,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,482.00000,ug/L,0.00,0.50,18.4,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-06-30,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,7.30000,ug/L,0.00,0.50,1.76,ug/L,Method Detection Level,,ELA-TDP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,ALK,"Alkalinity, total",,Unfiltered,66.00000,ueq/L,0.00,1.25,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,CA,Calcium,as Ca,Filterable,1.33000,mg/L,0.00,1.25,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,CHLA,Chlorophyll a,,Suspended,9.27000,ug/L,0.00,1.25,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,CL,Chloride,as Cl,Filterable,0.13000,mg/L,0.00,1.25,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,DIC,Inorganic carbon,,Dissolved,45.00000,umol/L,0.00,1.25,8.7,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,DOC,Organic carbon,,Filterable,745.00000,umol/L,0.00,1.25,44.2,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,FE,Iron,as Fe,Filterable,0.04000,mg/L,0.00,1.25,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,K,Potassium,as K,Filterable,0.14000,mg/L,0.00,1.25,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,MG,Magnesium,as Mg,Filterable,0.39000,mg/L,0.00,1.25,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,1.25,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,NA,Sodium,as Na,Filterable,0.74000,mg/L,0.00,1.25,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,NH3,Ammonia,as N,Filterable,5.00000,ug/L,0.00,1.25,4.8,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,NO2,Nitrite,as N,Filterable,0.70000,ug/L,0.00,1.25,0.34,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,NO3,Nitrate,as N,Filterable,0.10000,ug/L,0.00,1.25,0.72,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),1632.00000,ug/L,0.00,1.25,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),189.00000,ug/L,0.00,1.25,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),21.00000,ug/L,0.00,1.25,0.2,ug/L,Method Detection Level,,ELA-PartP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,PH,pH,,Unfiltered,6.38000,,0.00,1.25,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,SO4,Sulfate,as SO4,Filterable,0.13000,mg/L,0.00,1.25,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.73300,mg/L,0.00,1.25,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,369.00000,ug/L,0.00,1.25,8.2,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,369.00000,ug/L,0.00,1.25,8.2,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-07-28,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,8.00000,ug/L,0.00,1.25,1.93,ug/L,Method Detection Level,,ELA-TDP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,ALK,"Alkalinity, total",,Unfiltered,83.00000,ueq/L,0.00,1.00,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,CA,Calcium,as Ca,Filterable,1.28000,mg/L,0.00,1.00,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,CHLA,Chlorophyll a,,Suspended,9.65000,ug/L,0.00,1.00,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,CL,Chloride,as Cl,Filterable,0.13000,mg/L,0.00,1.00,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,DIC,Inorganic carbon,,Dissolved,59.00000,umol/L,0.00,1.00,6.9,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,DOC,Organic carbon,,Filterable,683.00000,umol/L,0.00,1.00,54.9,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,FE,Iron,as Fe,Filterable,0.02000,mg/L,0.00,1.00,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,K,Potassium,as K,Filterable,0.13000,mg/L,0.00,1.00,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,MG,Magnesium,as Mg,Filterable,0.38000,mg/L,0.00,1.00,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,1.00,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,NA,Sodium,as Na,Filterable,0.74000,mg/L,0.00,1.00,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,NH3,Ammonia,as N,Filterable,5.00000,ug/L,0.00,1.00,3.0,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,NO2,Nitrite,as N,Filterable,0.90000,ug/L,0.00,1.00,0.37,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,NO2,Nitrite,as N,Filterable,0.90000,ug/L,0.00,1.00,0.37,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,NO3,Nitrate,as N,Filterable,11.00000,ug/L,0.00,1.00,1.03,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),827.00000,ug/L,0.00,1.00,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),125.00000,ug/L,0.00,1.00,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),15.00000,ug/L,0.00,1.00,0.2,ug/L,Method Detection Level,,ELA-PartP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,PH,pH,,Unfiltered,6.45200,,0.00,1.00,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,SO4,Sulfate,as SO4,Filterable,0.13000,mg/L,0.00,1.00,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.38300,mg/L,0.00,1.00,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,358.00000,ug/L,0.00,1.00,10.5,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-08-25,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,6.70000,ug/L,0.00,1.00,1.72,ug/L,Method Detection Level,,ELA-TDP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,ALK,"Alkalinity, total",,Unfiltered,71.00000,ueq/L,0.00,2.50,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,CA,Calcium,as Ca,Filterable,1.13000,mg/L,0.00,2.50,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,CHLA,Chlorophyll a,,Suspended,4.09000,ug/L,0.00,2.50,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,CL,Chloride,as Cl,Filterable,0.14000,mg/L,0.00,2.50,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,DIC,Inorganic carbon,,Dissolved,157.00000,umol/L,0.00,2.50,6.0,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,DOC,Organic carbon,,Filterable,657.00000,umol/L,0.00,2.50,54.9,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,FE,Iron,as Fe,Filterable,0.02000,mg/L,0.00,2.50,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,K,Potassium,as K,Filterable,0.14000,mg/L,0.00,2.50,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,MG,Magnesium,as Mg,Filterable,0.39000,mg/L,0.00,2.50,0.01,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,2.50,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,NA,Sodium,as Na,Filterable,0.74000,mg/L,0.00,2.50,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,NH3,Ammonia,as N,Filterable,6.00000,ug/L,0.00,2.50,7.3,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,NO2,Nitrite,as N,Filterable,0.60000,ug/L,0.00,2.50,0.51,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,NO3,Nitrate,as N,Filterable,0.00000,ug/L,0.00,2.50,1.15,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site4,fertilized,Lake Water,2020-09-22,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),1242.00000,ug/L,0.00,2.50,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
