dataset_name,site,stream_name,activity_media_name,activity_start_date,date_type,mean_daily_discharge,result_unit,qualifier,comments,version,update_date
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-05-27,mean_date,0.0022,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-05-28,mean_date,0.0030,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-05-29,mean_date,0.0060,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-05-30,mean_date,0.0053,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-05-31,mean_date,0.0085,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-01,mean_date,0.0158,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-02,mean_date,0.0156,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-03,mean_date,0.0123,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-04,mean_date,0.0089,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-05,mean_date,0.0064,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-06,mean_date,0.0059,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-07,mean_date,0.0045,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-08,mean_date,0.0035,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-09,mean_date,0.0025,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-10,mean_date,0.0020,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-11,mean_date,0.0016,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-12,mean_date,0.0015,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-13,mean_date,0.0020,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-14,mean_date,0.0012,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-15,mean_date,0.0036,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-16,mean_date,0.0031,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-17,mean_date,0.0037,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-18,mean_date,0.0045,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-19,mean_date,0.0038,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-20,mean_date,0.0026,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-21,mean_date,0.0016,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-22,mean_date,0.0013,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-23,mean_date,0.0010,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-24,mean_date,0.0006,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-25,mean_date,0.0219,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-26,mean_date,0.1021,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-27,mean_date,0.0679,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-28,mean_date,0.0332,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-29,mean_date,0.0397,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-06-30,mean_date,0.0736,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-01,mean_date,0.0338,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-02,mean_date,0.0178,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-03,mean_date,0.0117,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-04,mean_date,0.0138,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-05,mean_date,0.0550,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-06,mean_date,0.0349,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-07,mean_date,0.0184,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-08,mean_date,0.0184,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-09,mean_date,0.0168,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-10,mean_date,0.0118,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-11,mean_date,0.0090,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-12,mean_date,0.0090,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-13,mean_date,0.0448,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-14,mean_date,0.0533,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-15,mean_date,0.0247,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-16,mean_date,0.0137,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-17,mean_date,0.0093,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-18,mean_date,0.0066,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-19,mean_date,0.0049,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-20,mean_date,0.0035,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-21,mean_date,0.0040,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-22,mean_date,0.0022,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-23,mean_date,0.0018,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-24,mean_date,0.0307,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-25,mean_date,0.0200,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-26,mean_date,0.0106,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-27,mean_date,0.0061,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-28,mean_date,0.0041,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-29,mean_date,0.0027,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-30,mean_date,0.0020,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-07-31,mean_date,0.0015,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-08-01,mean_date,0.0037,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamC - inflow to Site1 lake,Stream Water,2016-08-02,mean_date,0.0108,cubic metres per second reported to four decimal places,,,,2017-10-03
