dataset_name,site,activity_media_name,activity_start_date,date_type,max_temp,min_temp,result_unit,sampling_method_description,version,update_date
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-07-26,mean_date,25.91,18.64,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-07-27,mean_date,24.31,14.39,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-07-28,mean_date,23.58,14.71,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-07-29,mean_date,25.39,13.25,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-07-30,mean_date,28.46,13.76,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-07-31,mean_date,28.41,15.47,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-01,mean_date,22.38,16.44,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-02,mean_date,22.19,10.43,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-03,mean_date,24.34,10.07,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-04,mean_date,25.63,9.77,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-05,mean_date,26.92,12.97,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-06,mean_date,27.18,14.7,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-07,mean_date,28.06,16.61,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-08,mean_date,28.56,18.68,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-09,mean_date,22.05,14.78,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-10,mean_date,24.25,10.8,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-11,mean_date,26.19,15.06,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-12,mean_date,29.35,12.97,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-13,mean_date,27.48,15.9,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-14,mean_date,22.76,17.32,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-15,mean_date,23.41,11.85,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-16,mean_date,24.02,11.93,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-17,mean_date,22.1,11.09,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-18,mean_date,27.28,11.24,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-19,mean_date,26.9,16.94,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-20,mean_date,27.12,15.59,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-21,mean_date,28.43,16.01,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-22,mean_date,26.82,17.97,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-23,mean_date,25.26,18.18,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-24,mean_date,27.03,14.9,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-25,mean_date,26.95,15.11,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-26,mean_date,23.76,18.34,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-27,mean_date,23.94,12.47,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-28,mean_date,19.76,14.39,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-29,mean_date,19.13,11.26,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-30,mean_date,21.43,10.7,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-08-31,mean_date,16.59,10.77,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-01,mean_date,17.94,7.427,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-02,mean_date,17.77,10.85,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-03,mean_date,13.28,9.01,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-04,mean_date,16.49,7.382,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-05,mean_date,19.97,7.022,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-06,mean_date,19.68,9.95,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-07,mean_date,10.52,4.873,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-08,mean_date,12.56,3.658,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-09,mean_date,12.34,1.985,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-10,mean_date,18.91,5.176,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-11,mean_date,19.55,7.556,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-12,mean_date,19.33,10.89,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-13,mean_date,14.48,6.797,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-14,mean_date,14.2,1.624,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-15,mean_date,17.94,10.84,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-16,mean_date,9.12,3.764,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-17,mean_date,11.1,1.884,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-18,mean_date,13.33,-0.587,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-19,mean_date,20.4,7.862,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-20,mean_date,19.18,10.52,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-21,mean_date,18.67,14.83,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-22,mean_date,22.84,9.03,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-23,mean_date,14.88,11.26,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-24,mean_date,18.26,5.949,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-25,mean_date,19.41,11.48,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-26,mean_date,22.69,10.42,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-27,mean_date,14.85,8.32,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-28,mean_date,10.23,5.885,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-29,mean_date,15.47,7.404,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-09-30,mean_date,10.99,6.307,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-01,mean_date,4.917,0.324,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-02,mean_date,3.035,0.026,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-03,mean_date,6.128,0.856,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-04,mean_date,10.63,-0.165,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-05,mean_date,12.27,7.922,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-06,mean_date,13.73,5.058,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-07,mean_date,9.95,4.954,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-08,mean_date,12.55,2.06,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-09,mean_date,16.44,7.701,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-10,mean_date,10.06,0.435,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-11,mean_date,16.75,5.035,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-12,mean_date,10.97,4.342,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-13,mean_date,8.97,2.82,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-14,mean_date,4.751,0.654,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-15,mean_date,2.92,-1.165,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-16,mean_date,0.429,-5.009,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-17,mean_date,4.758,-5.229,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-18,mean_date,-0.756,-2.921,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-19,mean_date,1.215,-3.704,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-20,mean_date,0.535,-7.683,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-21,mean_date,2.823,-2.369,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-22,mean_date,0.771,-4.017,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-23,mean_date,0.439,-4.687,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-24,mean_date,-1.463,-5.493,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-25,mean_date,-3.035,-6.588,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-26,mean_date,-1.776,-6.467,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-27,mean_date,-0.903,-8.77,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-28,mean_date,-0.811,-4.85,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-29,mean_date,-2.698,-10.68,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-30,mean_date,3.204,-10.73,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-10-31,mean_date,4.006,-6.133,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-01,mean_date,0.178,-8.8,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-02,mean_date,9.24,-2.832,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-03,mean_date,13.87,1.07,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-04,mean_date,15.85,-0.552,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-05,mean_date,9.9,-1.016,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-06,mean_date,10.59,2.432,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-07,mean_date,10.76,-1.123,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-08,mean_date,18.62,1.119,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-09,mean_date,1.865,-4.045,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-10,mean_date,-2.15,-8.09,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-11,mean_date,-0.794,-8.91,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-12,mean_date,-4.606,-7.486,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-13,mean_date,-1.788,-12.88,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-14,mean_date,1.707,-4.859,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-15,mean_date,-1.892,-7.205,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-16,mean_date,-5.496,-9.02,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-17,mean_date,-3.515,-10.98,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-18,mean_date,1.956,-10.85,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-19,mean_date,-1.087,-4.452,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-20,mean_date,-6.119,-8.34,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-21,mean_date,-2.101,-9.94,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-22,mean_date,-1.393,-9.75,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-23,mean_date,-4.92,-15.27,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-24,mean_date,-0.947,-11,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
DAILY MIN/MAX AIR TEMPERATURE,IISD-ELA Meteorological Station,Air,2020-11-25,mean_date,-2.524,-5.888,degrees Celsius,T107C thermistor (Campbell Scientific),2,2023-06-01
